distribution_id,distribution_date,location_id,beneficiary_id,item_category,quantity,est_value_usd
2346,2024-12-08,2,689,Pulses (kg),4.5,17.99
2347,2025-04-15,3,1770,Flour (kg),7.8,32.71
2348,2025-03-22,5,1475,Flour (kg),8.9,56.66
2349,2025-06-13,3,923,Cooking Oil (L),3.9,18.49
2350,2025-04-18,6,1691,Flour (kg),3.5,14.45
2351,2025-03-25,5,838,Water (L),0.6,3.74
2352,2025-08-29,4,1725,Pulses (kg),6.4,20.78
2353,2025-07-13,2,609,Hygiene Kit,8.0,38.2
2354,2025-04-27,6,484,Medicine Pack,14.0,65.07
2355,2025-03-03,6,264,Medicine Pack,1.0,3.09
2356,2025-03-17,1,344,Cooking Oil (L),2.3,12.74
2357,2025-07-18,2,561,Rice (kg),1.6,5.72
2358,2025-03-25,2,1763,Cooking Oil (L),1.9,11.31
2359,2024-10-25,4,872,Hygiene Kit,1.0,4.37
2360,2024-12-03,5,1293,Flour (kg),4.6,30.85
2361,2025-06-05,1,966,Cooking Oil (L),4.2,27.19
2362,2024-10-06,1,1710,Flour (kg),8.5,41.97
2363,2025-02-22,3,1032,Pulses (kg),5.5,30.09
2364,2025-01-09,2,873,Water (L),8.8,54.7
2365,2024-12-16,5,1268,Cooking Oil (L),2.8,13.61
2366,2025-04-19,1,1968,Pulses (kg),14.0,90.57
2367,2025-02-04,5,1914,Hygiene Kit,4.0,13.1
2368,2024-09-23,4,583,Medicine Pack,2.0,7.78
2369,2025-06-05,2,1819,Rice (kg),5.3,30.88
2370,2024-11-05,5,693,Cooking Oil (L),2.9,15.05
2371,2025-03-20,3,80,Cooking Oil (L),5.7,33.59
2372,2025-05-24,3,470,Hygiene Kit,6.0,24.03
2373,2024-10-17,3,18,Rice (kg),3.0,15.9
2374,2025-01-01,4,109,Flour (kg),13.4,49.29
2375,2024-12-16,2,1017,Cooking Oil (L),7.0,42.19
2376,2025-03-25,4,1674,Hygiene Kit,14.0,54.4
2377,2025-01-04,1,1395,Water (L),3.9,13.27
2378,2025-04-01,2,1226,Cooking Oil (L),7.8,44.41
2379,2025-03-24,1,622,Pulses (kg),2.0,7.22
2380,2025-05-20,6,1831,Rice (kg),4.3,18.67
2381,2025-04-17,3,1314,Flour (kg),9.7,47.98
2382,2025-08-30,4,1204,Pulses (kg),4.9,26.84
2383,2024-11-15,2,1960,Pulses (kg),3.7,24.72
2384,2024-12-23,3,663,Cooking Oil (L),3.8,12.06
2385,2025-07-26,2,639,Medicine Pack,2.0,11.59
2386,2024-11-02,4,174,Rice (kg),0.9,3.68
2387,2025-04-16,6,1637,Flour (kg),2.1,7.12
2388,2024-09-25,2,975,Flour (kg),18.5,76.69
2389,2025-07-20,5,1092,Medicine Pack,4.0,22.15
2390,2025-01-20,1,1235,Pulses (kg),6.7,38.37
2391,2025-02-02,4,1770,Rice (kg),2.0,9.27
2392,2025-05-31,4,1426,Medicine Pack,9.0,39.53
2393,2025-06-19,5,1249,Cooking Oil (L),3.1,18.58
2394,2025-02-20,5,1152,Rice (kg),9.4,55.5
2395,2024-09-27,3,544,Hygiene Kit,7.0,48.78
2396,2025-05-20,3,104,Pulses (kg),2.7,13.28
2397,2025-07-29,6,542,Water (L),10.5,69.02
2398,2025-06-14,2,1955,Cooking Oil (L),2.1,13.85
2399,2024-11-13,4,425,Cooking Oil (L),6.3,43.91
2400,2025-08-29,2,1392,Cooking Oil (L),3.3,19.56
2401,2024-12-07,5,425,Flour (kg),0.6,4.02
2402,2024-10-22,4,1531,Hygiene Kit,4.0,26.73
2403,2025-06-19,1,1715,Rice (kg),2.9,15.36
2404,2025-05-04,2,639,Rice (kg),6.2,37.65
2405,2025-05-24,6,1217,Pulses (kg),1.1,7.21
2406,2025-07-02,3,459,Cooking Oil (L),9.6,48.15
2407,2024-10-03,2,1495,Rice (kg),13.1,60.93
2408,2024-09-25,4,1380,Pulses (kg),1.9,12.76
2409,2025-03-31,2,64,Pulses (kg),7.0,46.85
2410,2024-11-15,2,1627,Medicine Pack,4.0,16.99
2411,2025-07-09,3,1288,Cooking Oil (L),13.6,44.81
2412,2025-02-20,4,333,Pulses (kg),7.4,40.27
2413,2025-07-07,4,76,Flour (kg),6.7,45.32
2414,2025-05-08,1,605,Cooking Oil (L),1.6,5.68
2415,2025-06-28,3,1315,Water (L),8.5,27.8
2416,2025-08-25,6,1115,Hygiene Kit,9.0,56.87
2417,2024-11-11,3,397,Hygiene Kit,6.0,41.24
2418,2025-03-10,4,1539,Cooking Oil (L),13.8,90.65
2419,2025-05-15,2,163,Rice (kg),5.3,32.74
2420,2025-01-18,5,1684,Pulses (kg),10.3,41.88
2421,2025-04-18,6,37,Rice (kg),0.3,1.17
2422,2025-06-22,4,1301,Medicine Pack,4.0,18.45
2423,2025-07-28,2,1625,Medicine Pack,14.0,64.02
2424,2025-02-01,4,1675,Pulses (kg),18.1,70.64
2425,2025-04-10,4,896,Water (L),5.3,36.16
2426,2025-06-27,2,1420,Cooking Oil (L),8.0,34.57
2427,2025-04-20,6,1211,Flour (kg),1.9,10.32
2428,2024-12-10,4,210,Rice (kg),5.1,33.06
2429,2025-06-09,4,1043,Cooking Oil (L),1.5,9.72
2430,2025-07-01,2,80,Cooking Oil (L),3.6,17.9
2431,2025-07-21,6,391,Rice (kg),2.5,13.12
2432,2025-04-13,4,1015,Rice (kg),11.4,78.76
2433,2025-01-21,3,1418,Flour (kg),15.0,74.59
2434,2024-10-19,5,1836,Flour (kg),2.9,16.14
2435,2025-04-13,3,240,Medicine Pack,9.0,30.04
2436,2024-10-07,4,1141,Rice (kg),5.2,29.09
2437,2025-08-27,3,1502,Flour (kg),6.1,38.62
2438,2025-04-26,4,810,Rice (kg),0.5,2.13
2439,2025-02-22,1,1727,Flour (kg),1.1,4.31
2440,2024-11-08,5,1107,Hygiene Kit,6.0,36.23
2441,2025-03-24,1,245,Pulses (kg),3.5,10.64
2442,2025-07-23,2,247,Cooking Oil (L),5.1,30.08
2443,2025-01-06,2,1435,Flour (kg),2.1,13.86
2444,2025-08-05,6,760,Pulses (kg),5.1,16.65
2445,2025-04-30,1,494,Hygiene Kit,6.0,28.89
2446,2025-03-12,6,1502,Pulses (kg),2.4,11.65
2447,2024-10-28,2,1629,Flour (kg),4.7,24.09
2448,2025-04-22,2,1007,Flour (kg),5.0,24.89
2449,2024-11-27,5,762,Hygiene Kit,8.0,41.58
2450,2025-01-09,5,2,Cooking Oil (L),9.7,36.21
2451,2025-06-06,3,646,Flour (kg),5.8,39.89
2452,2024-11-27,1,384,Pulses (kg),2.5,11.02
2453,2024-11-24,3,577,Hygiene Kit,3.0,19.79
2454,2025-06-13,2,1462,Rice (kg),6.5,19.67
2455,2024-11-29,6,664,Hygiene Kit,6.0,39.72
2456,2025-04-10,4,1093,Rice (kg),10.5,58.96
2457,2024-12-08,6,1713,Water (L),1.7,8.09
2458,2025-05-21,5,967,Rice (kg),5.1,27.68
2459,2025-05-09,1,710,Water (L),2.6,17.71
2460,2025-01-18,4,1933,Medicine Pack,5.0,19.63
2461,2025-01-07,5,160,Flour (kg),7.7,50.45
2462,2025-02-04,3,500,Cooking Oil (L),6.7,44.38
2463,2024-10-25,4,932,Rice (kg),4.2,26.21
2464,2025-08-27,5,74,Rice (kg),9.2,62.19
2465,2025-08-28,6,1677,Water (L),0.2,1.15
2466,2025-04-12,3,595,Medicine Pack,8.0,37.73
2467,2025-03-02,4,841,Cooking Oil (L),7.5,32.37
2468,2025-02-24,2,266,Water (L),1.0,5.47
2469,2025-01-12,4,562,Cooking Oil (L),5.5,26.82
2470,2025-01-04,3,1901,Water (L),3.7,17.81
2471,2024-11-26,3,1682,Cooking Oil (L),8.2,36.44
2472,2024-12-21,4,132,Rice (kg),5.3,31.8
2473,2025-06-20,2,1796,Flour (kg),4.8,15.18
2474,2025-05-05,1,1687,Flour (kg),4.7,22.32
2475,2025-04-26,6,1625,Flour (kg),11.7,75.44
2476,2024-09-20,5,91,Pulses (kg),9.7,55.81
2477,2024-09-28,3,1710,Pulses (kg),0.4,1.92
2478,2025-05-12,4,474,Pulses (kg),3.1,16.9
2479,2024-10-10,1,637,Water (L),5.3,32.39
2480,2025-05-19,3,908,Hygiene Kit,2.0,9.97
2481,2025-06-29,6,256,Cooking Oil (L),10.7,45.13
2482,2024-12-28,6,1655,Cooking Oil (L),13.4,73.35
2483,2024-11-12,6,80,Flour (kg),3.5,12.36
2484,2025-08-13,2,1005,Hygiene Kit,12.0,75.81
2485,2024-10-31,6,872,Pulses (kg),8.7,43.54
2486,2025-04-15,5,231,Medicine Pack,4.0,15.13
2487,2025-01-10,4,751,Pulses (kg),1.6,8.08
2488,2025-08-05,1,1607,Pulses (kg),3.8,13.62
2489,2025-01-29,5,838,Flour (kg),10.6,49.63
2490,2025-05-10,5,41,Rice (kg),2.3,10.15
2491,2025-08-20,2,41,Flour (kg),5.0,26.65
2492,2025-04-12,1,1907,Water (L),2.8,9.05
2493,2024-09-19,5,750,Pulses (kg),1.3,8.55
2494,2024-12-02,6,1312,Flour (kg),1.7,9.26
2495,2024-12-27,5,445,Medicine Pack,3.0,12.8
2496,2025-08-02,4,647,Medicine Pack,3.0,20.71
2497,2025-08-12,5,689,Flour (kg),14.9,60.56
2498,2025-06-13,1,992,Rice (kg),4.5,27.59
2499,2025-06-27,5,96,Rice (kg),8.5,27.32
2500,2024-12-23,4,1749,Cooking Oil (L),4.2,15.57
2501,2024-12-14,1,1495,Water (L),6.1,21.5
2502,2025-08-03,4,193,Water (L),12.8,84.58
2503,2024-10-29,3,870,Pulses (kg),1.8,12.38
2504,2025-05-22,6,1388,Pulses (kg),15.1,105.26
2505,2025-08-24,2,1498,Flour (kg),2.7,12.83
2506,2025-08-25,2,1773,Flour (kg),1.8,11.5
2507,2024-11-04,3,1144,Rice (kg),4.4,18.77
2508,2025-07-11,4,325,Water (L),4.7,23.88
2509,2024-10-23,3,771,Rice (kg),2.5,13.03
2510,2024-12-31,3,1211,Rice (kg),4.1,25.48
2511,2025-06-24,4,787,Pulses (kg),9.2,63.44
2512,2025-03-22,6,1098,Rice (kg),4.0,22.82
2513,2024-12-26,2,240,Flour (kg),3.1,18.98
2514,2024-10-30,5,1242,Medicine Pack,8.0,43.35
2515,2025-04-27,3,29,Medicine Pack,2.0,6.13
2516,2025-02-15,4,985,Rice (kg),10.8,52.53
2517,2025-07-17,4,777,Rice (kg),4.1,28.1
2518,2025-04-21,6,1346,Water (L),2.7,12.48
2519,2024-11-12,4,987,Rice (kg),3.9,16.16
2520,2025-02-23,1,1756,Rice (kg),4.2,29.31
2521,2025-08-06,6,467,Pulses (kg),7.7,43.61
2522,2024-11-09,1,410,Hygiene Kit,5.0,18.65
2523,2024-12-31,5,1452,Cooking Oil (L),4.7,30.64
2524,2025-04-06,4,390,Pulses (kg),10.6,32.38
2525,2025-07-04,2,1200,Cooking Oil (L),3.7,20.97
2526,2025-04-29,4,350,Pulses (kg),3.7,17.08
2527,2024-12-18,2,1516,Rice (kg),6.6,30.12
2528,2025-06-12,6,1470,Pulses (kg),2.8,15.16
2529,2024-09-30,4,1777,Hygiene Kit,5.0,17.76
2530,2025-03-09,1,393,Cooking Oil (L),7.9,35.05
2531,2025-02-08,1,1913,Flour (kg),0.8,5.17
2532,2025-08-13,4,160,Flour (kg),11.1,74.6
2533,2024-12-18,4,241,Medicine Pack,4.0,18.56
2534,2025-03-11,1,1544,Pulses (kg),6.3,28.6
2535,2025-04-27,2,1538,Hygiene Kit,4.0,17.79
2536,2024-09-16,4,725,Flour (kg),4.9,28.88
2537,2025-03-22,1,122,Cooking Oil (L),14.0,95.23
2538,2025-06-05,2,548,Cooking Oil (L),0.7,4.74
2539,2025-08-12,1,533,Rice (kg),6.5,23.66
2540,2024-11-03,4,1388,Rice (kg),8.9,31.61
2541,2025-03-25,3,1148,Cooking Oil (L),3.5,22.55
2542,2024-12-30,1,1980,Hygiene Kit,5.0,25.93
2543,2025-02-19,5,984,Rice (kg),3.9,26.99
2544,2025-07-15,6,421,Pulses (kg),6.1,24.71
2545,2025-08-12,4,451,Cooking Oil (L),6.0,21.05
2546,2025-08-19,4,59,Pulses (kg),6.3,39.18
2547,2024-10-27,2,1158,Rice (kg),6.3,35.85
2548,2024-09-16,5,805,Hygiene Kit,12.0,69.45
2549,2024-11-26,3,593,Hygiene Kit,1.0,6.0
2550,2025-07-06,1,1680,Hygiene Kit,13.0,48.04
2551,2024-10-21,5,1492,Flour (kg),6.4,33.97
2552,2025-03-18,1,921,Water (L),4.8,24.23
2553,2025-07-28,4,1801,Hygiene Kit,1.0,3.71
2554,2025-02-02,4,1820,Rice (kg),2.8,9.29
2555,2024-11-07,3,335,Cooking Oil (L),5.8,20.65
2556,2024-10-02,5,637,Pulses (kg),3.7,17.06
2557,2025-02-19,4,1396,Rice (kg),7.9,24.03
2558,2025-04-07,6,1733,Rice (kg),6.9,22.74
2559,2025-01-29,5,1719,Flour (kg),4.0,16.09
2560,2024-09-21,5,1972,Cooking Oil (L),7.3,47.76
2561,2025-04-08,5,444,Pulses (kg),4.7,21.07
2562,2025-08-26,4,93,Flour (kg),4.2,25.5
2563,2024-10-14,2,286,Pulses (kg),3.0,10.87
2564,2025-05-04,6,305,Hygiene Kit,2.0,10.56
2565,2024-10-25,3,480,Cooking Oil (L),1.2,5.26
2566,2024-11-13,4,1506,Rice (kg),9.8,33.69
2567,2024-10-26,4,1136,Medicine Pack,3.0,18.56
2568,2025-06-16,5,1783,Water (L),5.8,17.57
2569,2025-06-21,1,1016,Pulses (kg),6.7,27.37
2570,2024-09-25,1,214,Cooking Oil (L),6.7,24.67
2571,2025-03-06,5,307,Water (L),2.4,14.58
2572,2025-06-07,1,1072,Hygiene Kit,21.0,83.43
2573,2025-05-23,4,1990,Medicine Pack,6.0,40.92
2574,2024-10-02,2,1202,Water (L),2.1,12.65
2575,2025-08-10,5,32,Pulses (kg),4.7,32.38
2576,2024-11-09,4,657,Medicine Pack,3.0,15.78
2577,2025-06-15,3,128,Water (L),10.5,34.11
2578,2025-06-29,3,1938,Flour (kg),7.3,47.91
2579,2025-01-16,4,1706,Pulses (kg),11.8,36.45
2580,2024-11-14,3,1952,Rice (kg),4.6,28.8
2581,2025-02-13,1,1744,Hygiene Kit,14.0,88.33
2582,2024-12-09,1,355,Cooking Oil (L),11.2,66.61
2583,2025-06-25,1,208,Rice (kg),4.0,13.37
2584,2024-09-25,4,1242,Cooking Oil (L),2.3,11.84
2585,2025-03-19,4,200,Hygiene Kit,3.0,14.12
2586,2025-06-21,2,1045,Cooking Oil (L),4.6,14.65
2587,2025-06-01,4,1196,Rice (kg),15.7,88.56
2588,2025-08-24,2,1662,Rice (kg),6.1,28.74
2589,2025-02-05,1,1542,Cooking Oil (L),8.1,27.94
2590,2025-04-29,4,1728,Hygiene Kit,1.0,4.84
2591,2024-10-09,4,1861,Cooking Oil (L),7.3,30.63
2592,2025-07-18,1,208,Rice (kg),2.6,17.67
2593,2024-11-14,2,3,Water (L),3.3,13.78
2594,2025-03-26,1,62,Medicine Pack,14.0,77.15
2595,2025-07-03,2,1399,Rice (kg),0.6,4.06
2596,2024-12-21,6,16,Medicine Pack,7.0,47.32
2597,2025-07-26,5,1716,Cooking Oil (L),5.4,33.28
2598,2025-04-27,3,263,Flour (kg),3.8,11.57
2599,2024-09-20,3,1110,Flour (kg),3.0,19.98
2600,2025-03-24,1,1754,Pulses (kg),13.2,56.48
2601,2024-10-28,5,1823,Water (L),7.6,43.16
2602,2025-04-07,3,869,Flour (kg),3.2,20.57
2603,2024-12-10,3,842,Cooking Oil (L),4.7,18.92
2604,2025-08-27,1,195,Flour (kg),10.4,58.46
2605,2025-03-19,1,1610,Rice (kg),3.7,19.26
2606,2025-03-22,1,1999,Water (L),6.1,26.74
2607,2025-07-05,1,55,Rice (kg),11.7,68.16
2608,2024-10-08,4,92,Flour (kg),2.8,18.45
2609,2024-12-15,6,1167,Hygiene Kit,6.0,38.53
2610,2025-07-29,5,1866,Water (L),1.4,7.39
2611,2025-02-04,3,1305,Rice (kg),6.2,22.28
2612,2025-01-04,4,148,Cooking Oil (L),2.5,12.18
2613,2024-10-29,6,1888,Medicine Pack,3.0,10.33
2614,2025-02-20,4,1537,Medicine Pack,13.0,83.41
2615,2025-02-27,3,1730,Rice (kg),3.1,12.92
2616,2024-11-03,6,860,Medicine Pack,4.0,15.22
2617,2025-03-13,2,927,Rice (kg),12.5,60.44
2618,2025-06-10,5,1121,Cooking Oil (L),5.6,23.08
2619,2025-04-26,5,193,Cooking Oil (L),6.6,45.53
2620,2025-06-23,1,1440,Medicine Pack,7.0,45.98
2621,2025-06-26,3,1612,Flour (kg),1.0,3.44
2622,2024-12-13,6,1955,Rice (kg),6.2,39.64
2623,2025-03-12,1,1562,Pulses (kg),5.9,26.76
2624,2025-04-14,2,927,Rice (kg),8.5,41.12
2625,2024-09-27,2,372,Hygiene Kit,11.0,44.72
2626,2025-01-24,1,1335,Hygiene Kit,9.0,51.35
2627,2024-11-26,6,22,Water (L),5.6,26.36
2628,2025-02-07,3,995,Water (L),23.9,97.03
2629,2025-07-08,6,367,Medicine Pack,3.0,19.78
2630,2025-06-12,4,1672,Pulses (kg),2.2,9.16
2631,2025-04-26,2,80,Rice (kg),2.7,17.5
2632,2025-05-24,4,332,Pulses (kg),4.6,21.44
2633,2024-11-12,1,983,Rice (kg),2.2,9.33
2634,2025-05-09,1,1891,Rice (kg),5.2,24.93
2635,2025-08-24,2,1574,Cooking Oil (L),7.2,37.05
2636,2025-08-16,4,1551,Cooking Oil (L),5.6,27.64
2637,2025-04-17,3,466,Cooking Oil (L),7.8,33.84
2638,2025-02-26,5,1053,Pulses (kg),2.3,9.51
2639,2025-05-13,2,1253,Cooking Oil (L),7.4,26.21
2640,2024-10-03,2,1355,Water (L),1.3,6.53
2641,2025-05-06,6,560,Pulses (kg),5.8,29.7
2642,2024-11-02,2,1634,Rice (kg),5.3,33.54
2643,2024-12-25,3,722,Flour (kg),3.7,15.95
2644,2025-08-15,1,899,Hygiene Kit,3.0,20.71
2645,2025-05-17,1,1860,Rice (kg),7.5,25.55
2646,2025-04-29,3,1854,Rice (kg),5.9,19.22
2647,2025-04-30,1,1861,Water (L),8.1,53.32
2648,2024-11-12,6,1284,Pulses (kg),7.3,22.24
2649,2025-07-21,3,1529,Hygiene Kit,2.0,8.81
2650,2025-05-05,3,1097,Hygiene Kit,2.0,10.05
2651,2025-08-29,3,523,Rice (kg),3.7,19.6
2652,2024-10-06,3,751,Cooking Oil (L),8.9,47.4
2653,2025-08-29,5,673,Hygiene Kit,12.0,83.72
2654,2025-03-19,4,578,Pulses (kg),27.9,160.91
2655,2025-05-09,2,774,Flour (kg),4.9,25.61
2656,2025-01-01,3,1612,Hygiene Kit,6.0,27.44
2657,2024-11-18,2,1201,Pulses (kg),5.8,39.86
2658,2025-05-02,1,1502,Flour (kg),6.7,39.15
2659,2025-03-22,3,1275,Medicine Pack,7.0,29.71
2660,2025-02-05,4,824,Pulses (kg),4.2,15.53
2661,2024-10-04,2,223,Rice (kg),4.5,23.75
2662,2025-07-26,6,128,Flour (kg),10.1,65.48
2663,2024-09-26,1,1513,Medicine Pack,10.0,48.71
2664,2025-03-19,2,634,Medicine Pack,12.0,81.91
2665,2024-09-20,3,1727,Cooking Oil (L),0.8,3.61
2666,2025-08-15,1,273,Pulses (kg),5.4,17.27
2667,2024-11-08,1,1215,Water (L),8.9,37.05
2668,2025-02-28,4,616,Water (L),1.9,12.9
2669,2025-02-18,2,767,Pulses (kg),1.3,8.86
2670,2025-07-16,5,1724,Rice (kg),5.4,20.52
2671,2024-10-14,1,1674,Pulses (kg),7.0,44.99
2672,2024-11-10,3,28,Pulses (kg),6.7,41.41
2673,2024-12-30,1,1402,Rice (kg),1.8,11.83
2674,2025-04-05,3,903,Pulses (kg),5.7,34.65
2675,2025-07-20,1,1169,Pulses (kg),5.9,37.43
2676,2025-08-21,1,1369,Medicine Pack,10.0,57.32
2677,2024-12-13,4,823,Rice (kg),7.1,33.63
2678,2024-10-29,6,16,Hygiene Kit,7.0,43.22
2679,2024-11-05,1,1898,Flour (kg),5.3,27.58
2680,2024-10-28,1,1531,Flour (kg),5.9,38.11
2681,2025-01-17,6,1475,Rice (kg),9.2,43.64
2682,2025-02-28,3,2000,Rice (kg),1.9,11.16
2683,2025-01-01,5,1809,Rice (kg),4.2,13.21
2684,2025-05-03,3,824,Pulses (kg),30.8,117.74
2685,2025-03-05,1,543,Medicine Pack,4.0,15.93
2686,2024-10-11,2,1793,Pulses (kg),8.1,29.68
2687,2025-03-27,6,1449,Water (L),3.9,21.19
2688,2025-05-23,3,1728,Hygiene Kit,11.0,44.77
2689,2025-04-05,3,1131,Rice (kg),10.5,72.14
2690,2025-08-12,5,695,Rice (kg),8.9,44.54
2691,2025-08-14,1,6,Pulses (kg),6.7,43.82
2692,2025-05-29,4,1279,Hygiene Kit,4.0,25.52
2693,2025-02-20,1,1977,Water (L),3.0,19.97
2694,2024-10-08,1,727,Medicine Pack,3.0,9.23
2695,2024-12-09,2,1948,Flour (kg),1.5,8.09
2696,2025-04-17,6,536,Rice (kg),10.4,64.04
2697,2025-08-04,2,56,Flour (kg),4.3,17.73
2698,2024-10-26,5,1057,Rice (kg),14.1,64.97
2699,2025-01-22,2,479,Rice (kg),8.2,54.86
2700,2025-01-08,5,1608,Rice (kg),3.1,20.75
2701,2025-03-10,2,242,Hygiene Kit,6.0,31.43
2702,2025-08-20,4,831,Rice (kg),8.2,56.22
2703,2024-10-22,6,1581,Pulses (kg),5.1,34.89
2704,2025-04-04,5,632,Cooking Oil (L),6.1,24.13
2705,2025-04-30,5,431,Cooking Oil (L),3.4,16.95
2706,2025-06-16,1,662,Hygiene Kit,8.0,38.96
2707,2025-07-20,3,206,Cooking Oil (L),1.0,5.62
2708,2025-04-27,2,310,Cooking Oil (L),1.8,6.39
2709,2025-01-10,5,1467,Flour (kg),4.2,17.94
2710,2025-05-04,1,299,Flour (kg),6.3,27.43
2711,2025-03-22,3,643,Flour (kg),11.5,70.24
2712,2025-08-02,3,1283,Hygiene Kit,6.0,39.37
2713,2025-07-12,6,801,Pulses (kg),6.2,20.47
2714,2025-03-23,6,1229,Medicine Pack,2.0,13.8
2715,2025-06-08,1,533,Rice (kg),11.6,52.98
2716,2025-01-10,6,1413,Rice (kg),11.1,64.32
2717,2024-10-20,5,532,Cooking Oil (L),1.5,9.63
2718,2025-02-20,2,352,Flour (kg),12.7,43.88
2719,2025-04-19,5,1363,Medicine Pack,7.0,30.06
2720,2024-10-19,3,1446,Cooking Oil (L),4.1,16.1
2721,2025-03-24,4,936,Water (L),3.0,15.6
2722,2025-01-29,4,1027,Rice (kg),4.7,21.44
2723,2024-12-25,1,1511,Medicine Pack,12.0,72.24
2724,2025-02-01,2,117,Pulses (kg),5.1,34.62
2725,2024-12-16,3,1694,Hygiene Kit,5.0,25.13
2726,2024-10-20,3,824,Flour (kg),3.1,11.3
2727,2024-12-06,2,1847,Medicine Pack,6.0,36.66
2728,2025-01-09,2,1430,Water (L),4.5,20.62
2729,2025-08-25,1,12,Water (L),6.9,27.93
2730,2025-01-06,4,1611,Pulses (kg),3.2,9.99
2731,2025-02-06,6,1787,Cooking Oil (L),4.8,27.94
2732,2024-11-17,6,775,Cooking Oil (L),19.6,65.87
2733,2025-06-06,1,1640,Pulses (kg),17.1,79.26
2734,2024-12-16,6,18,Rice (kg),2.1,6.43
2735,2025-05-11,6,1835,Flour (kg),14.8,57.56
2736,2025-03-24,1,575,Flour (kg),8.5,59.12
2737,2025-05-14,3,695,Pulses (kg),3.4,13.07
2738,2025-07-24,5,798,Cooking Oil (L),3.2,16.09
2739,2025-02-19,5,613,Flour (kg),3.9,19.78
2740,2025-06-07,6,734,Cooking Oil (L),1.9,7.94
2741,2025-04-12,5,1068,Cooking Oil (L),4.8,30.42
2742,2025-03-10,3,71,Rice (kg),22.1,70.71
2743,2024-11-21,4,1332,Rice (kg),4.2,27.89
2744,2024-11-14,1,226,Medicine Pack,3.0,18.17
2745,2025-03-09,5,1655,Rice (kg),4.0,12.74
2746,2025-01-26,3,1058,Rice (kg),10.2,47.46
2747,2025-05-20,3,649,Pulses (kg),1.1,7.06
2748,2025-08-26,1,856,Hygiene Kit,3.0,14.91
2749,2025-08-20,4,1599,Rice (kg),16.9,95.01
2750,2024-12-24,2,990,Cooking Oil (L),12.2,40.97
2751,2025-01-12,4,876,Hygiene Kit,3.0,15.51
2752,2024-12-02,3,1962,Cooking Oil (L),5.0,31.68
2753,2025-03-18,5,1181,Rice (kg),5.8,37.69
2754,2025-02-02,6,181,Pulses (kg),3.6,11.02
2755,2025-06-01,5,1841,Rice (kg),6.7,40.2
2756,2025-06-12,2,663,Hygiene Kit,7.0,41.5
2757,2024-10-28,1,732,Medicine Pack,10.0,63.68
2758,2025-03-04,6,1101,Hygiene Kit,5.0,22.24
2759,2024-11-18,4,1346,Water (L),4.7,32.45
2760,2025-04-23,4,1029,Rice (kg),5.1,25.32
2761,2025-02-19,2,1043,Medicine Pack,6.0,39.53
2762,2025-04-20,6,1575,Rice (kg),6.0,38.64
2763,2024-11-19,2,1143,Rice (kg),5.6,24.26
2764,2025-04-20,2,960,Cooking Oil (L),11.5,75.05
2765,2025-02-28,3,1264,Pulses (kg),3.6,21.37
2766,2025-06-15,5,568,Water (L),7.1,32.21
2767,2024-12-06,4,1185,Flour (kg),4.8,28.82
2768,2025-02-20,3,1860,Water (L),2.9,13.71
2769,2025-01-08,4,1228,Flour (kg),14.8,90.35
2770,2025-05-18,2,709,Hygiene Kit,4.0,15.81
2771,2024-10-30,3,1094,Rice (kg),6.8,23.51
2772,2025-06-03,3,83,Cooking Oil (L),10.3,43.9
2773,2024-12-16,5,315,Rice (kg),10.7,59.57
2774,2025-04-28,4,1564,Cooking Oil (L),6.3,38.62
2775,2025-03-22,5,712,Medicine Pack,3.0,18.85
2776,2024-11-29,2,1635,Water (L),4.1,27.36
2777,2025-07-19,2,1233,Rice (kg),4.5,27.47
2778,2025-02-14,6,371,Medicine Pack,1.0,6.26
2779,2025-08-24,6,717,Pulses (kg),4.0,21.94
2780,2025-04-12,5,710,Flour (kg),2.4,14.91
2781,2025-07-28,5,1300,Cooking Oil (L),1.7,8.61
2782,2024-09-30,5,4,Pulses (kg),7.6,49.26
2783,2024-10-08,5,1282,Flour (kg),13.2,72.03
2784,2025-03-14,2,254,Rice (kg),3.4,17.76
2785,2024-11-27,4,1679,Rice (kg),2.0,9.31
2786,2025-06-20,6,1344,Medicine Pack,4.0,12.82
2787,2025-04-23,6,1829,Cooking Oil (L),3.2,21.27
2788,2025-01-18,5,1496,Rice (kg),15.1,52.55
2789,2025-07-18,4,443,Cooking Oil (L),3.1,12.19
2790,2025-08-06,2,994,Medicine Pack,6.0,34.23
2791,2025-05-10,3,915,Pulses (kg),2.3,12.36
2792,2025-01-12,6,1574,Rice (kg),5.4,16.45
2793,2025-02-18,3,364,Hygiene Kit,7.0,27.05
2794,2025-06-08,1,352,Hygiene Kit,6.0,18.78
2795,2025-04-08,5,1869,Hygiene Kit,4.0,12.61
2796,2025-04-11,3,1094,Rice (kg),0.6,1.82
2797,2025-02-14,2,615,Medicine Pack,4.0,18.82
2798,2024-11-06,2,1499,Rice (kg),6.3,38.47
2799,2024-09-28,5,1356,Medicine Pack,8.0,34.27
2800,2025-01-20,3,1174,Cooking Oil (L),10.4,62.65
2801,2024-10-20,5,1783,Water (L),7.5,50.58
2802,2025-08-23,2,347,Flour (kg),9.0,40.74
2803,2024-09-19,6,621,Flour (kg),7.5,27.28
2804,2025-05-26,1,964,Rice (kg),2.7,17.86
2805,2024-11-03,2,526,Medicine Pack,19.0,76.31
